335	61
335	284
307	182
307	122
307	233
312	61
315	122
318	182
321	233
347	284
122	123
233	234
277	160
277	278
263	164
263	218
61	62
281	100
281	201
281	282
281	283
284	40
261	79
40	42
40	348
187	198
198	199
198	216
276	216
216	217
216	219
12	327
85	86
221	140
140	141
322	233
62	64
141	142
142	25
142	88
142	330
191	125
43	8
342	277
79	80
316	122
1	3
147	82
81	82
82	84
82	333
64	17
345	281
19	20
313	61
21	22
21	40
22	336
3	4
348	284
46	9
9	12
27	10
248	316
248	319
248	322
248	342
248	345
